,fileid
1549,20151030-1600-SPECIAL-UNKN_en_130_1
1550,20150317-0900-COMMITTEE-TRAN_en_247_0
1551,20120229-1500-SPECIAL-STOA_en_78_1
1552,20161012-1115-COMMITTEE-ECON_en_94_0
1553,20160524-1500-COMMITTEE-IMCO-JURI_en_92_2
1554,20131126-1500-COMMITTEE-AGRI_en_82_0
1555,20151203-0930-SPECIAL_en_36_0
1556,20120229-0900-COMMITTEE-PECH_en_57_1
1557,20110413-1500-COMMITTEE-SEDE_en_181_1
1558,20101214-0900-PLENARY-12_en_93_0
1559,20130122-1500-COMMITTEE-CONT_en_305_1
1560,20171204-1500-COMMITTEE-DEVE_en_253_1
1561,20191118-1500-COMMITTEE-ECON_en_85_1
1562,20160217-0900-COMMITTEE-DROI_en_293_0
1563,20111005-1500-COMMITTEE-EMPL_en_107_0
1564,20200220-1400-COMMITTEE-LIBE_en_234_1
1565,20190123-1030-COMMITTEE-BUDG_en_184_1
1566,20160125-1500-COMMITTEE-DEVE_en_186_0
1567,20141201-1500-COMMITTEE-AFET_en_295_0
1568,20160218-0900-COMMITTEE-SEDE_en_323_0
1569,20120312-0900-PLENARY-11_en_147_0
1570,20120118-0900-PLENARY-18_en_70_1
1571,20160126-1400-COMMITTEE-EMPL_en_47_1
1572,20131023-0900-PLENARY-4_en_8_1
1573,20180322-0900-COMMITTEE-PETI_en_59_0
1574,20110308-0900-PLENARY-6_en_35_1
1575,20140314-1600-SPECIAL-UNKN_en_18_1
1576,20200615-0900-COMMITTEE-DEVE_en_199_1
1577,20150120-0900-COMMITTEE-JURI_en_219_1
1578,20140220-1000-COMMITTEE-CONT_en_75_1
1579,20160705-0900-PLENARY-13_en_150_1
1580,20120522-0900-PLENARY-4_en_139_0
1581,20150121-0900-COMMITTEE-ENVI_en_89_0
1582,20101214-0900-PLENARY-11_en_108_1
1583,20110303-0900-COMMITTEE-DEVE_en_170_0
1584,20171106-1500-COMMITTEE-FEMM_en_74_0
1585,20190930-1830-SPECIAL-HEARING-4Q2_en_203_1
1586,20180614-0900-PLENARY_en_357_1
1587,20170913-0900-PLENARY-3_en_134_0
1588,20150423-1600-SPECIAL-UNKN_en_46_1
1589,20101208-1500-COMMITTEE-BUDG_en_24_0
1590,20100602-0900-COMMITTEE-AFET_en_205_0
1591,20110322-0900-COMMITTEE-REGI_en_167_0
1592,20110309-0900-PLENARY-8_en_140_0
1593,20191203-1430-COMMITTEE-ENVI_en_202_1
1594,20091124-0900-PLENARY-14_en_74_1
1595,20191021-0900-PLENARY_en_151_1
1596,20131127-1730-SPECIAL-UNKN_en_125_1
1597,20201116-1345-COMMITTEE-JURI_en_60_0
1598,20110125-0900-COMMITTEE-DROI_en_20_1
1599,20130529-1500-COMMITTEE-REGI_en_265_1
1600,20150120-0900-COMMITTEE-JURI_en_120_0
1601,20130122-0900-COMMITTEE-PECH_en_146_1
1602,20181010-1430-COMMITTEE-AFCO_en_402_1
1603,20140213-1812-SPECIAL_en_5_1
1604,20150616-0900-COMMITTEE-AFET_en_64_1
1605,20130122-0900-COMMITTEE-CONT_en_154_1
1606,20190912-0900-COMMITTEE-LIBE_en_340_0
1607,20141013-1500-COMMITTEE-DROI_en_121_0
1608,20120918-0900-COMMITTEE-CRIM_en_322_0
1609,20121004-1500-COMMITTEE-AFCO_en_343_0
1610,20090212-1400-COMMITTEE-DEVE_en_203_1
1611,20110510-0900-PLENARY-5_en_34_0
1612,20180219-1500-COMMITTEE-LIBE_en_178_0
1613,20110712-1500-COMMITTEE-LIBE_en_59_0
1614,20200219-1500-COMMITTEE-INTA_en_26_1
1615,20180412-0900-COMMITTEE-TRAN_en_319_1
1616,20100427-0900-COMMITTEE-DEVE_en_175_1
1617,20090310-0900-PLENARY-5_en_33_2
1618,20150326-1000-SPECIAL-UNKN_en_164_0
1619,20180620-1430-COMMITTEE-PECH_en_144_0
1620,20140217-1500-COMMITTEE-CONT_en_144_1
1621,20121212-1500-SPECIAL-UNKN_en_22_1
1622,20150309-1900-COMMITTEE-AFET_en_7_0
1623,20200210-0900-PLENARY_en_232_0
1624,20100601-0900-COMMITTEE-TRAN_en_285_1
1625,20141031-1000-SPECIAL-UNKN_en_134_0
1626,20130627-0900-COMMITTEE-LIBE_en_113_1
1627,20181210-2115-COMMITTEE-JURI_en_0_1
1628,20161020-0900-COMMITTEE-CONT_en_190_0
1629,20121010-0900-COMMITTEE-ENVI_en_50_0
1630,20170503-1500-COMMITTEE-AFET-SEDE_en_43_1
1631,20120329-1500-COMMITTEE-INTA_en_68_1
1632,20181011-0900-COMMITTEE-IMCO_en_40_1
1633,20170503-0930-COMMITTEE-AFCO_en_146_1
1634,20100128-0900-COMMITTEE-FEMM_en_41_2
1635,20150224-1500-COMMITTEE-TRAN_en_34_0
1636,20180320-0900-COMMITTEE-TRAN_en_57_0
1637,20170323-1400-SPECIAL-UNKN2_en_39_0
1638,20160427-0900-PLENARY-15_en_81_0
1639,20120919-1000-COMMITTEE-INTA_en_13_0
1640,20190225-1600-COMMITTEE-LIBE_en_196_0
1641,20150119-0900-COMMITTEE-DROI-INTA_en_136_0
1642,20170511-0900-COMMITTEE-FEMM_en_7_0
1643,20200219-1500-COMMITTEE-CONT_en_66_1
1644,20110711-1500-COMMITTEE-JURI_en_108_1
1645,20121205-0900-SPECIAL_en_45_1
1646,20100127-0900-COMMITTEE-INTA_en_192_1
1647,20150528-0900-COMMITTEE-LIBE_en_320_1
1648,20101122-0900-PLENARY-14_en_75_1
1649,20101201-0900-COMMITTEE-ECON_en_33_1
1650,20170327-1700-COMMITTEE-LIBE_en_160_1
1651,20181025-0830-COMMITTEE-CONT_en_17_1
1652,20200928-1345-COMMITTEE-ENVI_en_28_1
1653,20181126-1500-COMMITTEE-ECON_en_77_1
1654,20160225-0900-PLENARY-4_en_125_1
1655,20120320-0900-COMMITTEE-PETI_en_14_1
1656,20170123-1500-COMMITTEE-CONT_en_121_1
1657,20091006-0900-COMMITTEE-JURI_en_52_0
1658,20100715-1500-COMMITTEE-PETI_en_195_0
1659,20180321-0900-COMMITTEE-ITRE_en_12_0
1660,20110118-0900-PLENARY-4_en_25_1
1661,20111005-0900-COMMITTEE-IMCO_en_87_1
1662,20111123-1500-COMMITTEE-ITRE_en_160_0
1663,20130916-1500-COMMITTEE-INTA_en_125_0
1664,20110316-0900-COMMITTEE-BUDG_en_52_1
1665,20131217-0900-COMMITTEE-CONT_en_269_0
1666,20100602-0900-COMMITTEE-AFET_en_314_1
1667,20180425-1430-SPECIAL_en_351_0
1668,20170315-0900-PLENARY-3_en_221_0
1669,20120124-1500-COMMITTEE-AGRI_en_136_0
1670,20140205-0900-PLENARY-14_en_18_1
1671,20101027-1500-COMMITTEE-AFET_en_14_0
1672,20110228-1500-COMMITTEE-REGI_en_116_0
1673,20161108-1500-COMMITTEE-EMPL_en_2_0
1674,20110113-0900-COMMITTEE-ITRE_en_155_0
1675,20170201-0900-PLENARY-9_en_161_1
1676,20200213-0900-PLENARY_en_181_1
1677,20100225-1500-COMMITTEE-CRIS_en_356_1
1678,20151001-0900-COMMITTEE-LIBE_en_27_0
1679,20140212-0900-COMMITTEE-ITRE_en_84_0
1680,20180620-1530-COMMITTEE-JURI_en_20_0
1681,20190228-1000-SPECIAL-EUROSCOLA_en_27_0
1682,20120523-0900-PLENARY-3_en_144_1
1683,20130124-1500-COMMITTEE-ENVI_en_205_1
1684,20150507-1500-COMMITTEE-EMPL_en_304_1
1685,20100125-1500-COMMITTEE-ENVI_en_46_0
1686,20141016-0900-COMMITTEE-AFET_en_348_1
1687,20151222-0900-COMMITTEE-LIBE_en_181_1
1688,20121121-0900-PLENARY-12_en_107_1
1689,20120619-1500-COMMITTEE-PETI_en_19_0
1690,20130613-0900-PLENARY-5_en_7_1
1691,20151116-1720-COMMITTEE-TAXE_en_120_1
1692,20150519-0900-PLENARY-14_en_100_1
1693,20191021-1600-SPECIAL-PRESSER_en_49_0
1694,20130916-1615-SPECIAL-UNKN_en_26_1
1695,20170125-1500-COMMITTEE-TRAN_en_3_0
1696,20170316-0900-PLENARY-3_en_72_1
1697,20160510-0900-PLENARY-4_en_67_1
1698,20171004-0900-PLENARY-7_en_0_1
1699,20200114-0900-PLENARY_en_275_1
1700,20160912-0900-PLENARY-15_en_91_0
1701,20101108-1500-COMMITTEE-TRAN_en_116_0
1702,20131010-0900-PLENARY-13_en_22_1
1703,20100114-1431-SPECIAL_en_105_1
1704,20190212-1530-SPECIAL-PRESSER_en_38_1
1705,20130529-1500-COMMITTEE-LIBE_en_221_1
1706,20131105-1600-COMMITTEE-SEDE_en_51_1
1707,20130710-1500-COMMITTEE-REGI_en_168_1
1708,20121008-1500-COMMITTEE-ECON_en_4_1
1709,20180626-1400-SPECIAL-OTHER_en_82_0
1710,20110203-0900-PLENARY-4_en_99_1
1711,20150226-1500-COMMITTEE-PETI_en_225_1
1712,20100125-1600-COMMITTEE-SEDE_en_61_1
1713,20170404-0900-PLENARY-15_en_10_0
1714,20100601-1500-COMMITTEE-LIBE_en_191_0
1715,20150119-1500-COMMITTEE-ITRE_en_77_0
1716,20190116-0900-SPECIAL-OTHER_en_165_0
1717,20201116-1645-COMMITTEE-FISC_en_25_1
1718,20140417-0900-PLENARY-3_en_2_2
1719,20120424-0900-COMMITTEE-DEVE_en_215_0
1720,20120423-1500-COMMITTEE-PECH_en_347_0
1721,20091111-0900-PLENARY-11_en_109_1
1722,20100113-1431-SPECIAL_en_113_1
1723,20201016-0900-COMMITTEE-ANIT_en_4_0
1724,20180222-1330-SPECIAL-UNKN_en_34_1
1725,20180226-1620-COMMITTEE-PECH_en_27_0
1726,20130918-1500-COMMITTEE-PECH_en_12_0
1727,20110614-1500-COMMITTEE-IMCO_en_60_1
1728,20110412-1500-COMMITTEE-LIBE_en_99_0
1729,20200217-1600-COMMITTEE-ECON_en_125_1
1730,20201110-0900-COMMITTEE-CONT-1_en_354_0
1731,20180710-0920-COMMITTEE-INTA_en_288_1
1732,20150617-0900-COMMITTEE-AFCO_en_170_1
1733,20110928-1400-SPECIAL_en_24_1
1734,20111010-1500-COMMITTEE-JURI_en_177_1
1735,20141204-0900-COMMITTEE-IMCO_en_132_2
1736,20140120-1500-COMMITTEE-CONT_en_323_0
1737,20181120-0900-COMMITTEE-SEDE_en_77_1
1738,20120229-0900-COMMITTEE-ENVI_en_41_1
1739,20161013-0900-COMMITTEE-SEDE_en_213_0
1740,20110322-1500-COMMITTEE-ITRE_en_91_0
1741,20190703-0900-PLENARY_en_37_1
1742,20160307-0900-PLENARY-10_en_58_0
1743,20100127-0900-COMMITTEE-LIBE_en_384_0
1744,20200206-0900-COMMITTEE-ECON_en_162_0
1745,20200120-1500-COMMITTEE-PETI_en_4_0
1746,20160524-1500-COMMITTEE-REGI_en_44_0
1747,20200114-0900-PLENARY_en_137_0
1748,20130610-0900-PLENARY-11_en_6_1
1749,20171128-1430-COMMITTEE-LIBE_en_44_1
1750,20140116-0900-PLENARY-7_en_1_1
1751,20180124-1430-COMMITTEE-SEDE_en_255_1
1752,20170425-1500-COMMITTEE-DEVE_en_46_1
1753,20090114-0900-PLENARY-10_en_115_0
1754,20130529-1500-COMMITTEE-TRAN_en_87_0
1755,20111115-1100-SPECIAL-UNKN_en_34_0
1756,20160524-1500-COMMITTEE-TRAN_en_60_0
1757,20140311-0900-PLENARY-15_en_82_1
1758,20110928-0900-PLENARY-4_en_13_1
1759,20150714-1500-COMMITTEE-INTA_en_346_0
1760,20160303-1000-COMMITTEE-UNKN_en_70_2
1761,20181023-0900-PLENARY_en_1148_1
1762,20100119-0900-SPECIAL_en_45_1
1763,20160114-0900-COMMITTEE-AFCO_en_76_0
1764,20101201-0900-COMMITTEE-REGI_en_203_0
1765,20120709-1430-COMMITTEE-ECON_en_15_2
1766,20181009-0900-COMMITTEE-ECON_en_261_1
1767,20180903-1500-COMMITTEE-IMCO_en_154_0
1768,20180924-1500-COMMITTEE-IMCO_en_27_1
1769,20160309-0900-PLENARY-3_en_157_0
1770,20141112-0900-PLENARY-10_en_85_1
1771,20110118-1630-COMMITTEE_en_81_0
1772,20140723-1500-COMMITTEE-REGI_en_129_0
1773,20160316-1500-COMMITTEE-DROI_en_134_1
1774,20150416-0900-COMMITTEE-EMPL_en_73_0
1775,20151201-1500-COMMITTEE-ENVI_en_112_0
1776,20111024-0900-PLENARY-12_en_44_0
1777,20090930-1500-COMMITTEE-DROI_en_74_1
1778,20170613-0900-PLENARY-13_en_9_0
1779,20120607-1200-COMMITTEE-AFET_en_58_2
1780,20180327-0900-COMMITTEE-REGI_en_93_2
1781,20170228-0900-COMMITTEE-AFET_en_252_1
1782,20190313-0900-PLENARY_en_127_0
1783,20110616-0900-COMMITTEE-ITRE_en_255_0
1784,20141007-1600-COMMITTEE-HEARING2014FT3_en_147_1
1785,20150120-1000-COMMITTEE-DEVE-SEDE_en_94_1
1786,20100318-1400-COMMITTEE-AFCO_en_66_1
1787,20110608-0900-PLENARY-3_en_67_0
1788,20180516-1430-COMMITTEE-INTA_en_28_2
1789,20151112-1500-COMMITTEE-PETI_en_78_1
1790,20190226-0900-COMMITTEE-LIBE_en_236_0
1791,20140220-1000-COMMITTEE-CONT_en_63_0
1792,20110214-0900-PLENARY-10_en_0_1
1793,20150903-0900-COMMITTEE-LIBE_en_55_0
1794,20160215-1500-COMMITTEE-REGI_en_273_1
1795,20090309-0900-PLENARY-13_en_18_0
1796,20120327-1000-COMMITTEE-FEMM_en_74_0
1797,20130619-1500-COMMITTEE-EMPL_en_272_0
1798,20120523-0900-PLENARY-3_en_143_0
1799,20191203-1430-COMMITTEE-ENVI_en_73_1
1800,20141111-1500-COMMITTEE-LIBE_en_134_0
1801,20101109-1500-COMMITTEE-INTA_en_111_1
1802,20190903-1430-COMMITTEE-ITRE_en_313_2
1803,20130417-0900-PLENARY-7_en_154_1
1804,20100909-0900-PLENARY-4_en_14_1
1805,20100624-1500-COMMITTEE-IMCO_en_6_0
1806,20161012-1000-COMMITTEE-IMCO_en_18_1
1807,20091109-1500-COMMITTEE-JURI_en_77_1
1808,20150714-1500-COMMITTEE-DROI_en_241_1
1809,20130123-1500-COMMITTEE-EMPL_en_53_1
1810,20120320-1412-SPECIAL-UNKN_en_295_1
1811,20140303-1030-SPECIAL_en_9_0
1812,20120423-1500-COMMITTEE-AGRI_en_71_0
1813,20190307-1000-COMMITTEE-AGRI_en_241_1
1814,20131210-0900-PLENARY-5_en_74_1
1815,20170907-0900-COMMITTEE-ENVI_en_91_0
1816,20110407-0900-PLENARY-10_en_20_0
1817,20180607-1400-COMMITTEE-TAX3_en_120_0
1818,20130618-0900-COMMITTEE-IMCO_en_78_0
1819,20111116-0900-PLENARY-14_en_45_1
1820,20130702-0900-PLENARY-3_en_171_0
1821,20100127-0900-COMMITTEE-LIBE_en_377_0
1822,20110215-1430-SPECIAL-UNKN_en_46_1
1823,20100602-1500-COMMITTEE-DEVE_en_99_0
1824,20141031-1000-SPECIAL-UNKN_en_244_1
1825,20121002-1500-COMMITTEE-AFET_en_90_1
1826,20110322-0900-COMMITTEE-DEVE_en_9_0
1827,20140211-0900-COMMITTEE-AGRI_en_17_0
1828,20180515-1430-COMMITTEE-TAX3_en_126_1
1829,20130123-1500-COMMITTEE-ENVI_en_234_0
1830,20171122-0900-COMMITTEE-DROI_en_33_0
1831,20170213-1900-COMMITTEE-CONT_en_99_1
1832,20180621-0900-COMMITTEE-CONT_en_26_1
1833,20190326-0900-SPECIAL-OTHER_en_152_0
1834,20161215-0930-SPECIAL-UNKNdus_en_120_1
1835,20160831-1500-COMMITTEE-BUDG_en_91_2
1836,20141106-0900-COMMITTEE-ENVI_en_141_0
1837,20170313-1900-COMMITTEE-ENVI_en_20_1
1838,20180601-1430-SPECIAL11_en_11_0
1839,20130522-0900-PLENARY-18_en_124_0
1840,20151207-1500-COMMITTEE-IMCO_en_224_0
1841,20170215-0900-PLENARY-19_en_40_1
1842,20110330-1630-COMMITTEE-AFET_en_180_2
1843,20201022-0900-PLENARY_en_408_0
1844,20150709-0900-PLENARY-9_en_9_1
1845,20101005-1630-COMMITTEE-EMPL-FEMM_en_108_2
1846,20141013-1500-COMMITTEE-SEDE_en_50_2
1847,20100504-1500-COMMITTEE-AFET_en_52_0
1848,20150708-0900-PLENARY-15_en_20_0
1849,20111208-0900-COMMITTEE-LIBE_en_336_0
1850,20200218-1445-SPECIAL-OTHER_en_191_1
1851,20170209-0900-COMMITTEE-EMIS_en_31_1
1852,20120229-1500-COMMITTEE-CONT_en_148_0
1853,20121120-0900-PLENARY-3_en_56_0
1854,20160315-1500-COMMITTEE-AGRI_en_129_1
1855,20120320-1500-COMMITTEE-PECH_en_368_0
1856,20191023-0900-PLENARY_en_703_1
1857,20120703-1100-SPECIAL-UNKN_en_43_1
1858,20180319-1500-COMMITTEE-ENVI_en_99_0
1859,20110125-1500-COMMITTEE-PECH_en_183_1
1860,20121015-1500-COMMITTEE-CONT_en_60_1
1861,20110215-0900-PLENARY-19_en_69_0
1862,20121205-0900-SPECIAL-UNKN_en_201_1
1863,20100504-1000-COMMITTEE-ITRE_en_160_0
1864,20181127-1730-COMMITTEE-AFCO_en_104_1
1865,20150624-0900-PLENARY-14_en_15_1
1866,20090312-0900-PLENARY-4_en_117_1
1867,20180705-0900-SPECIAL-DELEGATIONS_en_144_1
1868,20110414-0930-SPECIAL-UNKN_en_273_1
1869,20111110-1430-COMMITTEE-AFCO-LIBE_en_201_1
1870,20111115-1020-SPECIAL-UNKN_en_32_1
1871,20141002-1030-COMMITTEE-HEARING2014PH3_en_78_0
1872,20141021-0900-PLENARY-14_en_13_1
1873,20160929-0900-COMMITTEE-AFCO_en_186_0
1874,20160322-0900-COMMITTEE-AFET_en_92_1
1875,20100128-0900-COMMITTEE_en_25_0
1876,20141127-0930-SPECIAL-UNKN_en_102_0
1877,20120613-0900-PLENARY-16_en_85_1
1878,20150609-0900-PLENARY-13_en_299_0
1879,20121128-1500-COMMITTEE-ECON_en_120_1
1880,20140701-1430-SPECIAL-UNKN_en_3_2
1881,20160524-1630-COMMITTEE-TAX2-DEVE_en_120_0
1882,20100607-1701-SPECIAL-UNKN_en_1_0
1883,20191212-1000-SPECIAL-EUROSCOLA_en_222_0
1884,20120426-1500-COMMITTEE-REGI_en_270_0
1885,20160218-0900-COMMITTEE-SEDE_en_185_0
1886,20120918-1500-COMMITTEE-INTA_en_14_1
1887,20150121-1500-COMMITTEE-ENVI_en_94_0
1888,20180503-0900-PLENARY-8_en_37_0
1889,20170123-1500-COMMITTEE-ENVI_en_123_0
1890,20130930-1500-COMMITTEE-AGRI_en_191_0
1891,20171121-1430-COMMITTEE-LIBE_en_145_0
1892,20110413-1500-COMMITTEE-INTA_en_94_0
1893,20140723-1500-COMMITTEE-ENVI_en_231_0
1894,20180426-1400-COMMITTEE-PEST_en_48_1
1895,20100427-1102-COMMITTEE-BUDG_en_93_1
1896,20160202-0900-PLENARY-12_en_58_0
1897,20090225-1500-special_20090225-1500-SPECIAL_en_228_1
1898,20130513-1500-COMMITTEE-ITRE_en_132_1
1899,20180319-1615-COMMITTEE-DEVE_en_175_0
1900,20150304-1430-SPECIAL-UNKN_en_152_0
1901,20110228-1500-COMMITTEE-REGI_en_248_1
1902,20170214-0900-PLENARY-3_en_3_0
1903,20090204-0900-PLENARY-17_en_70_0
1904,20151110-1500-COMMITTEE-EMPL_en_101_1
1905,20170928-1430-COMMITTEE-AFCO_en_202_2
1906,20120618-1500-COMMITTEE-TRAN_en_146_0
1907,20150305-1600-SPECIAL-UNKN_en_62_1
1908,20091202-1500-COMMITTEE-AFET_en_115_1
1909,20150921-1500-COMMITTEE-DEVE_en_341_0
1910,20141203-0900-COMMITTEE-DROI_en_136_1
1911,20150923-0900-COMMITTEE-LIBE_en_231_1
1912,20130416-0900-PLENARY-13_en_2_1
1913,20160426-1500-COMMITTEE-BUDG_en_60_1
1914,20100113-1630-SPECIAL_en_91_0
1915,20101109-0900-COMMITTEE-PETI_en_198_1
1916,20100607-1600-SPECIAL_en_11_1
1917,20130321-1000-SPECIAL-UNKN_en_291_2
1918,20101130-0900-COMMITTEE-SEDE_en_119_0
1919,20140121-1500-SPECIAL-UNKN_en_133_1
1920,20171212-0900-PLENARY-19_en_110_1
1921,20090330-1500-COMMITTEE-EMPL_en_243_0
1922,20180910-2015-COMMITTEE-TAX31_en_76_1
1923,20130116-0900-PLENARY-14_en_108_0
1924,20140310-0900-PLENARY-4_en_1_0
1925,20110322-0900-COMMITTEE-CONT_en_215_1
1926,20111004-0900-COMMITTEE-PETI_en_308_1
1927,20130523-0900-PLENARY-8_en_2_0
1928,20130218-1530-COMMITTEE-DEVE_en_262_1
1929,20171026-0900-PLENARY-15_en_79_1
1930,20161012-0900-COMMITTEE-AGRI_en_165_1
1931,20180307-1445-SPECIAL-UNKN_en_49_0
1932,20110316-1500-COMMITTEE-EMPL_en_234_0
1933,20091104-1500-COMMITTEE-IMCO_en_72_0
1934,20130626-1100-COMMITTEE-BUDG_en_36_0
1935,20180620-1500-COMMITTEE-AFCO_en_236_0
1936,20150922-0900-COMMITTEE-INTA_en_227_0
1937,20161108-0800-SPECIAL-UNKN_en_25_0
1938,20170925-1500-COMMITTEE-PECH_en_163_0
1939,20200608-1545-COMMITTEE-ECON_en_98_0
1940,20110915-0900-SPECIAL-UNKN_en_273_2
1941,20170705-0900-PLENARY-15_en_112_1
1942,20111220-0900-COMMITTEE-CONT_en_321_0
1943,20120906-1500-COMMITTEE-IMCO_en_56_0
1944,20151019-1500-COMMITTEE-LIBE_en_201_1
1945,20200509-1100-SPECIAL-OTHER_en_238_1
1946,20160222-1500-COMMITTEE-AGRI_en_203_0
1947,20171120-1500-COMMITTEE-AFET_en_24_1
1948,20120319-1500-COMMITTEE-ITRE_en_127_1
1949,20120907-1100-SPECIAL-UNKN_en_74_1
1950,20151008-0900-PLENARY-4_en_44_0
1951,20191127-0900-PLENARY_en_1199_0
1952,20150511-1500-COMMITTEE-AGRI-ENVI-ITRE-PETI_en_218_1
1953,20120312-0900-PLENARY-11_en_203_2
1954,20171011-0900-COMMITTEE-PETI_en_103_0
1955,20101014-1430-SPECIAL_en_260_1
1956,20090721-1500-COMMITTEE-AFET_en_257_1
1957,20100601-1500-COMMITTEE-BUDG_en_266_1
1958,20200117-1000-SPECIAL-EUROSCOLA_en_77_0
1959,20160608-0900-PLENARY-23_en_2_0
1960,20110412-1600-COMMITTEE-AFET_en_123_1
1961,20201112-0900-PLENARY_en_70_0
1962,20190402-0900-COMMITTEE-LIBE_en_61_1
1963,20161128-1500-COMMITTEE-ECON_en_159_1
1964,20111011-1500-COMMITTEE-JURI_en_98_1
1965,20111213-0900-PLENARY-11_en_10_1
1966,20100623-0900-COMMITTEE-JURI_en_198_1
1967,20181126-1500-COMMITTEE-CONT_en_152_1
1968,20190702-1430-SPECIAL-PRESSER_en_38_1
1969,20161109-1500-COMMITTEE-ECON_en_195_0
1970,20200219-0930-SPECIAL-OTHER_en_41_2
1971,20130220-0900-COMMITTEE-JURI_en_26_0
1972,20091110-1500-COMMITTEE-TRAN_en_28_0
1973,20110127-1430-SPECIAL-UNKN_en_194_1
1974,20180515-1430-COMMITTEE-LIBE_en_220_1
1975,20110525-1500-COMMITTEE-DEVE_en_53_1
1976,20170125-0900-COMMITTEE-ITRE_en_163_1
1977,20181213-0900-PLENARY_en_500_1
1978,20120703-1500-SPECIAL_en_28_0
1979,20121218-1500-COMMITTEE-IMCO_en_28_1
1980,20130711-0900-COMMITTEE-REGI_en_128_2
1981,20180912-0900-PLENARY_en_250_1
1982,20090902-0900-COMMITTEE-IMCO_en_108_2
1983,20131217-0900-COMMITTEE-AGRI_en_202_0
1984,20150326-0900-COMMITTEE-DROI_en_328_0
1985,20181120-1430-COMMITTEE-CONT_en_311_0
1986,20101201-1500-COMMITTEE-EMPL_en_347_1
1987,20120521-0900-PLENARY-11_en_68_0
1988,20171009-1500-COMMITTEE-AGRI_en_137_1
1989,20100504-1500-COMMITTEE-AFET_en_91_0
1990,20130220-0900-COMMITTEE-ITRE_en_101_0
1991,20190219-1000-COMMITTEE-AGRI_en_67_1
1992,20141203-1500-COMMITTEE-IMCO_en_248_0
1993,20150715-1500-COMMITTEE-ECON_en_329_0
1994,20151201-1645-COMMITTEE-ECON-EMPL_en_175_1
1995,20150120-0900-COMMITTEE-JURI_en_203_0
1996,20190220-1000-COMMITTEE-ECON_en_29_1
1997,20171010-1600-COMMITTEE-IMCO_en_137_1
1998,20110413-1500-COMMITTEE-PETI_en_130_2
1999,20130708-1430-COMMITTEE-ECON_en_135_1
2000,20191203-1430-COMMITTEE-SEDE_en_4_0
2001,20171120-1500-COMMITTEE-DEVE_en_227_0
2002,20170322-0900-COMMITTEE-TRAN_en_137_1
2003,20170125-1500-COMMITTEE-DEVE_en_134_0
2004,20181105-1500-COMMITTEE-INTA_en_345_0
2005,20100309-0900-PLENARY-8_en_121_0
2006,20130205-0900-PLENARY-3_en_47_1
2007,20180602-1530-SPECIAL29_en_106_1
2008,20100601-1500-COMMITTEE-INTA_en_72_0
2009,20180710-1430-COMMITTEE-AGRI_en_144_0
2010,20131213-1000-SPECIAL-UNKN_en_125_1
2011,20180419-0900-PLENARY-8_en_73_0
2012,20181010-1500-COMMITTEE-INTA_en_155_1
2013,20091118-1030-SPECIAL_en_56_1
2014,20131209-0900-PLENARY-19_en_16_1
2015,20120712-0900-COMMITTEE-ITRE_en_100_1
2016,20160520-1500-SPECIAL-UNKN_en_1_0
2017,20111011-0900-COMMITTEE-AFCO_en_23_0
2018,20161129-1500-COMMITTEE-ENVI_en_134_1
2019,20110112-1530-SPECIAL_en_21_0
2020,20140930-1930-COMMITTEE-HEARING2014CS3_en_115_0
2021,20180412-0900-COMMITTEE-LIBE_en_181_0
2022,20091203-1000-SPECIAL_en_220_1
2023,20141219-1000-SPECIAL-UNKN_en_241_0
2024,20130411-0900-COMMITTEE-IMCO_en_220_1
2025,20130123-0900-COMMITTEE-ENVI_en_58_1
2026,20161108-1400-SPECIAL-STOA_en_51_0
2027,20160524-1230-COMMITTEE-ECON_en_5_1
2028,20181120-1445-SPECIAL-CONFERENCE_en_323_0
2029,20131217-0900-COMMITTEE-CONT_en_317_0
2030,20161012-1500-COMMITTEE-CONT_en_215_0
2031,20171012-1430-SPECIAL-UNKN2_en_59_1
2032,20180416-0900-PLENARY-19_en_38_1
2033,20170511-1000-COMMITTEE-FEMM-INTA_en_154_2
2034,20170530-0900-COMMITTEE-DEVE_en_18_0
2035,20120508-0900-COMMITTEE-LIBE_en_89_0
2036,20130123-0900-COMMITTEE-ITRE_en_81_0
2037,20111219-1500-COMMITTEE-JURI_en_127_0
2038,20120906-1500-COMMITTEE-IMCO_en_174_0
2039,20190213-0900-PLENARY_en_608_1
2040,20191003-1430-SPECIAL-HEARING-2Q2_en_291_0
2041,20180619-1600-COMMITTEE-BUDG_en_117_1
2042,20150401-1040-COMMITTEE-DEVE-LIBE_en_118_0
2043,20171010-1500-COMMITTEE-FEMM_en_7_1
2044,20190207-0900-COMMITTEE-AGRI_en_159_1
2045,20121008-1500-COMMITTEE-ITRE_en_20_0
2046,20180604-1730-COMMITTEE-LIBE-AFCO-ITRE-JURI_en_204_1
2047,20120530-1500-COMMITTEE-CONT_en_114_0
2048,20160629-0930-COMMITTEE-BUDG_en_85_1
2049,20120424-0900-COMMITTEE-EMPL_en_148_1
2050,20111107-1500-COMMITTEE-AGRI_en_359_0
2051,20150223-1500-COMMITTEE-TRAN_en_33_0
2052,20130320-1500-COMMITTEE-AFET_en_156_0
2053,20170712-1030-COMMITTEE-CONT-ENVI_en_216_0
2054,20150309-0900-PLENARY-13_en_61_0
2055,20180320-1430-COMMITTEE-AGRI_en_207_1
