,fileid
17622,20110829-1500-COMMITTEE-ECON_en_3_0
17623,20130530-0900-COMMITTEE-BUDG_en_207_1
17624,20110607-0900-PLENARY-4_en_10_1
17625,20150429-0900-PLENARY-16_en_63_1
17626,20121129-1130-SPECIAL_en_21_0
17627,20160616-0900-COMMITTEE-REGI_en_69_1
17628,20110620-1100-SPECIAL-UNKN_en_42_0
17629,20140924-0900-COMMITTEE-LIBE_en_220_1
17630,20170503-1500-COMMITTEE-SEDE_en_90_0
17631,20100927-1500-COMMITTEE-LIBE_en_172_1
17632,20170322-0900-COMMITTEE-CONT_en_264_0
17633,20100408-0900-COMMITTEE-IMCO_en_314_1
17634,20141111-0900-COMMITTEE-PETI_en_0_1
17635,20141014-1430-SPECIAL_en_1_1
17636,20160616-0900-COMMITTEE-SEDE_en_300_1
17637,20090331-1500-COMMITTEE-TRAN_en_235_1
17638,20110713-0900-COMMITTEE-BUDG_en_74_0
17639,20120320-0900-COMMITTEE-ITRE_en_146_1
17640,20091006-0900-COMMITTEE-CULT_en_121_0
17641,20111122-1500-COMMITTEE-BUDG_en_135_1
17642,20131105-0900-COMMITTEE-AGRI_en_238_0
17643,20091111-0900-PLENARY-11_en_111_1
17644,20090120-0900-COMMITTEE-CONT_en_230_1
17645,20190916-0900-PLENARY_en_56_0
17646,20151119-1500-COMMITTEE-AFCO_en_44_2
17647,20200219-1500-COMMITTEE-CONT_en_66_1
17648,20100601-1500-COMMITTEE-EMPL_en_191_0
17649,20151203-0900-COMMITTEE-TRAN_en_161_0
17650,20131216-1500-COMMITTEE-PECH_en_237_0
17651,20180530-0900-PLENARY-19_en_104_1
17652,20120531-0900-COMMITTEE-ECON_en_160_1
17653,20130424-1500-COMMITTEE-DROI_en_33_0
17654,20120320-1412-SPECIAL-UNKN_en_294_1
17655,20090218-0900-PLENARY-14_en_91_0
17656,20150414-0900-COMMITTEE-CONT_en_109_1
17657,20141211-1000-COMMITTEE-AFET_en_5_1
17658,20180418-0900-PLENARY-11_en_16_0
17659,20120227-1500-COMMITTEE-ITRE_en_7_1
17660,20150223-1500-COMMITTEE-JURI_en_89_0
17661,20160524-1500-COMMITTEE-TAX2_en_74_0
17662,20100209-0900-PLENARY-3_en_271_1
17663,20150120-0900-COMMITTEE-AFET_en_174_0
17664,20191203-1000-COMMITTEE-TRAN_en_218_0
17665,20170228-0900-COMMITTEE-INTA_en_263_0
17666,20170125-0900-COMMITTEE-EMPL_en_130_0
17667,20120423-1500-COMMITTEE-FEMM_en_102_1
17668,20180710-0900-COMMITTEE-AGRI_en_262_0
17669,20200924-1645-COMMITTEE-AFCO_en_141_0
17670,20150506-1500-COMMITTEE-ENVI_en_130_0
17671,20111123-1500-COMMITTEE-AGRI_en_212_1
17672,20160615-1500-COMMITTEE-EMPL_en_270_2
17673,20120320-0900-COMMITTEE-LIBE_en_365_0
17674,20180620-1430-COMMITTEE-CONT_en_154_1
17675,20170712-0900-COMMITTEE-IMCO_en_313_0
17676,20121218-1000-COMMITTEE-ITRE_en_78_2
17677,20200619-1100-SPECIAL-PRESSER_en_33_0
17678,20151110-0900-COMMITTEE-ITRE_en_50_1
17679,20180912-0900-PLENARY_en_26_2
17680,20170323-0930-SPECIAL-UNKN2_en_276_2
17681,20140716-0900-PLENARY-7_en_311_2
17682,20110126-0900-COMMITTEE-TRAN_en_200_0
17683,20180227-0900-COMMITTEE-EMPL_en_268_0
17684,20111123-0900-COMMITTEE-EMPL_en_174_1
17685,20101215-0900-PLENARY-17_en_70_0
17686,20181121-0900-COMMITTEE-AFET_en_325_0
17687,20140311-0900-PLENARY-5_en_48_1
17688,20140304-0900-COMMITTEE-BUDG_en_65_0
17689,20200608-1200-COMMITTEE-REGI_en_143_0
17690,20180711-0900-COMMITTEE-CONT_en_38_0
17691,20190613-1530-COMMITTEE-02G_en_59_2
17692,20160404-1500-COMMITTEE-CONT_en_176_0
17693,20190318-1545-COMMITTEE-BUDG_en_66_0
17694,20121119-0900-PLENARY-19_en_7_0
17695,20180219-1500-COMMITTEE-ENVI_en_165_0
17696,20191121-0900-COMMITTEE-LIBE_en_350_1
17697,20141001-1930-COMMITTEE-HEARING2014MAC3_en_241_1
17698,20190226-1530-COMMITTEE-LIBE_en_185_2
17699,20180619-1600-COMMITTEE-BUDG_en_154_1
17700,20091005-1500-COMMITTEE-TRAN_en_176_0
17701,20200604-1345-COMMITTEE-ITRE_en_144_0
17702,20140227-0900-PLENARY-5_en_89_1
17703,20160223-1500-COMMITTEE-EMPL_en_118_1
17704,20170330-1000-COMMITTEE-LIBE_en_280_0
17705,20091104-1500-COMMITTEE-LIBE_en_240_1
17706,20161010-1500-COMMITTEE-DEVE_en_154_0
17707,20150302-1600-COMMITTEE-DEVE_en_31_1
17708,20121121-0900-PLENARY-16_en_161_1
17709,20090120-1500-COMMITTEE-AFET_en_267_0
17710,20190904-0900-COMMITTEE-ECON_en_362_0
17711,20150127-1500-COMMITTEE-AGRI_en_315_1
17712,20170518-0900-PLENARY-11_en_7_0
17713,20151015-1600-SPECIAL-UNKN_en_106_0
17714,20101118-1500-COMMITTEE-CULT_en_158_0
17715,20180924-1500-COMMITTEE-DEVE_en_409_1
17716,20130701-0900-PLENARY-17_en_60_0
17717,20181015-1500-COMMITTEE-REGI_en_194_0
17718,20120125-0900-COMMITTEE-PECH_en_137_1
17719,20101123-0945-SPECIAL_en_3_0
17720,20181018-0830-COMMITTEE-CONT_en_33_0
17721,20180125-0915-COMMITTEE-CONT_en_61_0
17722,20111017-1500-COMMITTEE-IMCO_en_171_1
17723,20140722-1500-COMMITTEE-LIBE_en_210_1
17724,20131205-0900-COMMITTEE-AFET_en_114_1
17725,20120508-1500-COMMITTEE-AFET_en_243_1
17726,20090902-0900-COMMITTEE-IMCO_en_77_0
17727,20160613-1500-COMMITTEE-JURI_en_81_1
17728,20110412-0900-COMMITTEE-PECH_en_124_0
17729,20120621-1500-COMMITTEE-IMCO_en_36_0
17730,20111011-1500-COMMITTEE-PECH_en_131_0
17731,20141117-1500-COMMITTEE-CONT_en_131_0
17732,20090212-0915-SPECIAL_en_292_0
17733,20101011-1500-COMMITTEE-AGRI_en_81_1
17734,20101019-0900-PLENARY-15_en_31_0
17735,20141006-1500-COMMITTEE-AFCO_en_221_0
17736,20141126-0900-PLENARY-9_en_42_0
17737,20200922-1645-COMMITTEE-DROI-LIBE_en_150_1
17738,20190903-0900-COMMITTEE-EMPL_en_166_0
17739,20150504-1500-COMMITTEE-TRAN_en_6_0
17740,20150527-0900-PLENARY-7_en_121_1
17741,20150509-1100-SPECIAL-UNKN_en_116_1
17742,20170621-0900-COMMITTEE-ENVI_en_120_0
17743,20201119-1035-SPECIAL-OTHER_en_198_0
17744,20091202-1100-COMMITTEE-PETI_en_27_1
17745,20121211-0900-PLENARY-6_en_28_1
17746,20100921-0900-PLENARY-12_en_139_0
17747,20140211-0930-COMMITTEE-REGI_en_3_1
17748,20100415-0900-COMMITTEE-CRIS_en_279_1
17749,20100128-0900-COMMITTEE-CRIS_en_81_0
17750,20160714-0900-COMMITTEE-REGI_en_207_0
17751,20170608-1000-COMMITTEE-FEMM-DROI_en_9_0
17752,20100504-1500-COMMITTEE-TRAN_en_79_1
17753,20170515-0900-PLENARY-10_en_48_1
17754,20180124-0930-COMMITTEE-FEMM_en_278_1
17755,20171121-0900-COMMITTEE-PECH_en_203_2
17756,20150507-1600-SPECIAL-UNKN_en_140_0
17757,20121206-0900-COMMITTEE-ECON_en_19_0
17758,20130911-0900-PLENARY-3_en_355_1
17759,20200520-1500-COMMITTEE-EMPL_en_91_0
17760,20110228-1500-COMMITTEE-CRIS_en_171_0
17761,20181127-1515-SPECIAL-CONFERENCE_en_2_0
17762,20190703-0900-PLENARY_en_9_0
17763,20090929-1500-COMMITTEE-AFET_en_99_0
17764,20180602-1000-SPECIAL-19_en_14_1
17765,20101115-1500-COMMITTEE-CONT_en_145_2
17766,20100907-0900-PLENARY-8_en_191_1
17767,20130121-1500-COMMITTEE-PECH_en_181_1
17768,20110411-1500-COMMITTEE-LIBE_en_375_0
17769,20151214-0900-PLENARY-11_en_41_0
17770,20100623-1630-COMMITTEE-DROI_en_149_1
17771,20130219-1500-COMMITTEE-REGI_en_79_1
17772,20150224-1500-COMMITTEE-ENVI_en_345_0
17773,20200122-1430-COMMITTEE-ITRE_en_244_0
17774,20100615-0900-PLENARY-17_en_35_0
17775,20111006-0900-SPECIAL-UNKN_en_257_0
17776,20200122-1600-COMMITTEE-DROI_en_72_2
17777,20190917-0900-PLENARY_en_791_1
17778,20110315-0900-COMMITTEE-INTA_en_271_1
17779,20150121-1500-COMMITTEE-ENVI_en_94_0
17780,20130131-1030-COMMITTEE-AFET-DEVE_en_10_1
17781,20160704-1630-SPECIAL_en_13_1
17782,20180524-1600-SPECIAL_en_73_2
17783,20181010-0900-COMMITTEE-SEDE_en_194_0
17784,20201110-1345-COMMITTEE-CONT-1_en_186_1
17785,20120125-1500-COMMITTEE-DROI_en_142_1
17786,20181121-1430-COMMITTEE-AFET_en_240_0
17787,20160929-1500-COMMITTEE-ENVI_en_69_0
17788,20090312-0900-PLENARY-16_en_5_1
17789,20140311-0900-PLENARY-9_en_13_1
17790,20200109-0900-COMMITTEE-JURI_en_34_0
17791,20200218-1430-COMMITTEE-ENVI_en_152_1
17792,20141211-1000-COMMITTEE-AFET_en_62_0
17793,20130527-1500-COMMITTEE-SEDE_en_163_0
17794,20100908-0900-PLENARY-17_en_26_0
17795,20120711-1500-COMMITTEE-REGI_en_210_1
17796,20120424-1500-COMMITTEE-TRAN_en_224_0
17797,20130124-1500-COMMITTEE-IMCO_en_19_1
17798,20190724-0900-COMMITTEE-DEVE_en_252_0
17799,20161012-0900-COMMITTEE-LIBE_en_267_0
17800,20121008-1500-COMMITTEE-PETI_en_126_0
17801,20110616-0900-COMMITTEE-ITRE_en_327_0
17802,20200219-1045-COMMITTEE-AFET_en_199_0
17803,20100204-0900-COMMITTEE-DEVE_en_84_1
17804,20190204-1500-COMMITTEE-AFET_en_211_1
17805,20140206-0900-PLENARY-11_en_43_0
17806,20190710-1430-COMMITTEE-INTA_en_49_1
17807,20141128-1400-SPECIAL-UNKN_en_87_0
17808,20110131-1100-SPECIAL-UNKN_en_25_2
17809,20160125-1500-COMMITTEE-DEVE_en_219_0
17810,20121123-1600-SPECIAL-UNKN_en_140_0
17811,20191203-1000-COMMITTEE-PETI_en_172_1
17812,20160614-0900-COMMITTEE-CONT_en_202_2
17813,20130618-0900-COMMITTEE-CRIM_en_268_0
17814,20120126-1100-SPECIAL_en_5_0
17815,20120320-1500-COMMITTEE-ENVI_en_353_2
17816,20200618-0900-PLENARY_en_427_0
17817,20170410-1500-COMMITTEE-TRAN_en_230_1
17818,20151123-0900-PLENARY-13_en_87_0
17819,20160125-1430-COMMITTEE-INTA_en_46_0
17820,20110420-0900-COMMITTEE-FEMM_en_202_1
17821,20151026-1900-COMMITTEE-CONT_en_45_1
17822,20140415-0900-PLENARY-21_en_27_1
17823,20161107-1500-COMMITTEE-ENVI_en_183_1
17824,20191014-1500-COMMITTEE-JURI_en_96_1
17825,20110413-1500-COMMITTEE-IMCO_en_104_1
17826,20170322-0900-COMMITTEE-LIBE_en_403_0
17827,20150401-1040-COMMITTEE-DEVE-LIBE_en_115_0
17828,20200218-0900-COMMITTEE-SEDE_en_34_1
17829,20180911-0900-PLENARY-witholdRO_en_18_0
17830,20160114-0900-COMMITTEE-CONT_en_370_0
17831,20101118-1500-COMMITTEE-CULT_en_16_0
17832,20151109-1500-COMMITTEE-ITRE_en_298_0
17833,20110314-1500-COMMITTEE-TRAN_en_2_1
17834,20160608-0900-PLENARY-22_en_61_1
17835,20110216-0900-PLENARY-12_en_34_1
17836,20160914-0900-PLENARY-15_en_50_2
17837,20130626-1100-COMMITTEE-BUDG_en_36_0
17838,20200917-0900-PLENARY_en_221_0
17839,20161109-0900-COMMITTEE-PETI_en_125_1
17840,20150505-0900-COMMITTEE-CULT_en_151_0
17841,20091201-1500-COMMITTEE-PETI_en_62_0
17842,20181009-0900-COMMITTEE-PETI_en_157_1
17843,20180712-0900-COMMITTEE-IMCO_en_40_0
17844,20140701-1030-SPECIAL_en_10_0
17845,20180418-0900-PLENARY-23_en_39_1
17846,20150617-1500-COMMITTEE-ENVI_en_68_0
17847,20200206-0900-COMMITTEE-ECON_en_162_0
17848,20161205-1500-COMMITTEE-AFET_en_85_0
17849,20110110-1500-COMMITTEE-ECON_en_335_1
17850,20120320-0900-COMMITTEE-REGI_en_282_0
17851,20110502-1500-COMMITTEE-DEVE_en_69_0
17852,20170619-1500-COMMITTEE-AFET_en_100_0
17853,20201110-0900-COMMITTEE-PETI_en_85_0
17854,20160831-0900-COMMITTEE-ECON_en_302_1
17855,20171129-1900-COMMITTEE-AGRI_en_206_0
17856,20110525-0900-COMMITTEE-CONT_en_241_1
17857,20170320-1500-COMMITTEE-IMCO-IMCO-ITRE_en_10_1
17858,20130408-1500-COMMITTEE-LIBE_en_155_1
17859,20151110-1500-COMMITTEE-EMPL_en_101_1
17860,20170619-1500-COMMITTEE-TRAN_en_158_0
17861,20101027-1500-COMMITTEE-JURI_en_45_1
17862,20150122-0900-COMMITTEE-IMCO_en_298_0
17863,20090211-0900-COMMITTEE-EMPL_en_199_1
17864,20140318-0900-COMMITTEE-EMPL_en_212_2
17865,20150709-0900-PLENARY-6_en_21_0
17866,20181129-1000-SPECIAL-EUROSCOLA_en_142_0
17867,20180207-0900-PLENARY-19_en_98_0
17868,20160222-1500-COMMITTEE-PETI_en_16_1
17869,20110505-1500-COMMITTEE-CRIS_en_66_2
17870,20190121-1500-COMMITTEE-DEVE_en_260_0
17871,20180612-0900-PLENARY_en_1473_0
17872,20141021-0900-PLENARY-15_en_4_1
17873,20100427-0900-COMMITTEE-LIBE_en_141_0
17874,20141201-1500-SPECIAL-UNKN_en_278_0
17875,20181129-1500-COMMITTEE-IMCO_en_139_0
17876,20150122-0900-COMMITTEE-PECH_en_211_1
17877,20150224-1500-COMMITTEE-ENVI_en_250_1
17878,20200120-1500-COMMITTEE-PETI_en_165_1
17879,20121127-0900-COMMITTEE-AFET_en_364_2
17880,20120709-1500-COMMITTEE-IMCO_en_206_1
17881,20171004-0900-PLENARY-3_en_72_0
17882,20130613-0900-PLENARY-15_en_64_1
17883,20181120-0900-COMMITTEE-CULT_en_370_0
17884,20120424-0900-COMMITTEE-AGRI_en_307_0
17885,20200923-0900-COMMITTEE-AIDA_en_15_1
17886,20150427-1900-COMMITTEE-ENVI_en_88_1
17887,20100113-1300-SPECIAL_en_292_1
17888,20190219-0900-COMMITTEE-LIBE_en_251_0
17889,20180529-0900-PLENARY-22_en_75_0
17890,20101025-1500-COMMITTEE-CONT_en_84_0
17891,20150706-1900-COMMITTEE-LIBE_en_56_0
17892,20190218-1500-SPECIAL-OTHER_en_25_1
17893,20110302-1443-SPECIAL_en_86_1
17894,20130214-1000-SPECIAL-EUROSCOLA_en_248_1
17895,20201116-1645-COMMITTEE-BUDG_en_57_1
17896,20111220-0900-COMMITTEE-PECH_en_125_1
17897,20090209-1500-COMMITTEE-DROI_en_181_1
17898,20111220-0900-COMMITTEE-PETI_en_73_1
17899,20140509-1530-SPECIAL-EYE_en_182_1
17900,20121127-0900-COMMITTEE-INTA_en_163_1
17901,20150714-1500-COMMITTEE-PETI_en_157_0
17902,20100902-0900-COMMITTEE-CULT_en_120_1
17903,20200622-1645-COMMITTEE-AFET_en_50_0
17904,20110308-0900-PLENARY-15_en_9_1
17905,20180227-0900-COMMITTEE-PECH_en_52_0
17906,20150513-1015-SPECIAL-UNKN_en_116_1
17907,20180313-0900-PLENARY-19_en_121_0
17908,20131120-0900-PLENARY-17_en_147_0
17909,20170613-0900-PLENARY-3_en_53_1
17910,20120529-1500-COMMITTEE-ENVI_en_339_1
17911,20180517-0900-COMMITTEE-DEVE_en_32_0
17912,20091201-0900-COMMITTEE-DROI_en_221_0
17913,20180515-1430-COMMITTEE-SEDE_en_98_1
17914,20111122-1500-COMMITTEE-JURI_en_142_2
17915,20180912-0900-PLENARY_en_1358_0
17916,20201027-1645-COMMITTEE-LIBE_en_206_2
17917,20111123-0900-COMMITTEE-PECH_en_216_1
17918,20100427-0900-COMMITTEE-CULT_en_32_1
17919,20150506-0900-COMMITTEE-LIBE_en_2_0
17920,20180228-0900-PLENARY-23_en_69_0
17921,20130709-1500-COMMITTEE-LIBE_en_283_1
17922,20100603-0900-COMMITTEE-AFCO_en_48_1
17923,20110615-1500-COMMITTEE-PECH_en_108_1
17924,20200218-1600-COMMITTEE-IMCO_en_253_1
17925,20110420-1500-COMMITTEE-FEMM_en_77_0
17926,20150120-1500-COMMITTEE-FEMM_en_156_1
17927,20120125-0900-COMMITTEE-DROI_en_100_1
17928,20091015-0900-SPECIAL_en_252_0
17929,20130311-1900-COMMITTEE-ECON_en_112_0
17930,20150310-1430-SPECIAL-UNKN_en_26_0
17931,20110406-0900-PLENARY-8_en_7_2
17932,20121022-0900-PLENARY-14_en_104_2
17933,20151201-0900-COMMITTEE-ENVI_en_334_0
17934,20170330-1000-COMMITTEE-LIBE_en_266_0
17935,20160316-0900-COMMITTEE-BUDG_en_122_1
17936,20170131-0900-COMMITTEE-CONT_en_121_0
17937,20111129-1500-SPECIAL-STOA_en_318_0
17938,20111020-1000-COMMITTEE-INTA_en_161_0
17939,20180516-1430-COMMITTEE-AGRI_en_187_0
17940,20151109-1500-COMMITTEE-ENVI_en_26_0
17941,20191112-1530-COMMITTEE-DROI_en_197_0
17942,20140929-1600-COMMITTEE-HEARING2014KV3_en_126_1
17943,20190311-1900-COMMITTEE-LIBE_en_222_0
17944,20180426-1400-SPECIAL-UNKN_en_104_0
17945,20101109-1500-COMMITTEE-CONT_en_108_2
17946,20140917-0900-PLENARY-9_en_92_1
17947,20130709-1500-COMMITTEE-TRAN_en_43_1
17948,20141013-1500-COMMITTEE-DROI_en_32_0
17949,20131114-1500-COMMITTEE-BUDG_en_169_1
17950,20160511-0900-PLENARY-14_en_84_0
17951,20181120-1500-COMMITTEE-CULT_en_200_0
17952,20150908-1050-SPECIAL-UNKN_en_16_1
17953,20121212-1430-SPECIAL-UNKN_en_7_1
17954,20190212-0900-PLENARY_en_424_1
17955,20141007-1330-COMMITTEE-HEARING2014JH_en_76_0
17956,20190107-1530-COMMITTEE-LIBE_en_215_0
17957,20090210-0900-COMMITTEE-DROI_en_190_0
17958,20130618-1500-COMMITTEE-AFET_en_111_1
17959,20121212-0900-PLENARY-15_en_1_1
17960,20160128-1500-COMMITTEE-ITRE_en_254_2
17961,20181022-1900-COMMITTEE-CULT_en_73_1
17962,20111220-1500-COMMITTEE-INTA_en_233_0
17963,20200121-1030-COMMITTEE-PETI_en_158_0
17964,20201027-1345-COMMITTEE-LIBE_en_118_0
17965,20171213-0900-PLENARY-16_en_168_1
17966,20160322-0900-COMMITTEE-AFET_en_87_0
17967,20150505-0900-COMMITTEE-REGI_en_98_0
17968,20170308-0930-SPECIAL-UNKN_en_282_0
17969,20190613-1530-COMMITTEE-02F_en_27_0
17970,20090902-1500-COMMITTEE-ECON_en_157_0
17971,20190923-1645-COMMITTEE-LIBE_en_117_0
17972,20100621-1500-COMMITTEE-DEVE_en_63_2
17973,20121128-0900-COMMITTEE-ECON_en_87_0
17974,20120308-0900-COMMITTEE-FEMM_en_270_1
17975,20160413-1100-SPECIAL-UNKN_en_65_0
17976,20120613-1430-SPECIAL-UNKN_en_51_0
17977,20180515-1430-COMMITTEE-EMPL_en_72_2
17978,20181127-1515-SPECIAL-CONFERENCE-T_en_67_1
17979,20140115-0900-PLENARY-8_en_49_1
17980,20140320-0930-COMMITTEE-FEMM_en_70_1
17981,20171005-0900-PLENARY-3_en_105_0
17982,20121010-0900-COMMITTEE-JURI_en_131_0
17983,20180912-0900-PLENARY-widetrim_en_1187_0
17984,20100113-1431-SPECIAL_en_99_0
17985,20140715-1330-SPECIAL-UNKN_en_9_1
17986,20140310-0900-PLENARY-8_en_21_0
17987,20200220-0900-COMMITTEE-TRAN_en_82_0
17988,20090929-1500-COMMITTEE-AGRI_en_311_0
17989,20190212-1900-SPECIAL-OTHER_en_69_1
17990,20100316-1500-COMMITTEE-ECON_en_316_0
17991,20150928-1500-COMMITTEE-IMCO_en_101_0
17992,20121127-1500-COMMITTEE-REGI_en_113_1
17993,20150908-0900-PLENARY-12_en_10_0
17994,20160303-1000-SPECIAL-UNKN_en_113_0
17995,20201116-1345-COMMITTEE-JURI_en_60_0
17996,20150506-1500-COMMITTEE-SEDE_en_152_1
17997,20121112-1500-COMMITTEE-CRIM_en_117_0
17998,20170123-1500-COMMITTEE-ENVI_en_46_0
17999,20151015-1500-COMMITTEE-CONT_en_127_1
18000,20130122-0900-COMMITTEE-DEVE_en_170_1
18001,20110712-0900-COMMITTEE-DEVE_en_350_1
18002,20121203-1500-COMMITTEE-CRIM_en_122_1
18003,20190319-1400-SPECIAL-CONFERENCE1_en_361_1
18004,20170911-1930-COMMITTEE-AFCO_en_216_1
18005,20171204-1500-COMMITTEE-CONT_en_215_1
18006,20181127-1400-SPECIAL-CONFERENCE_en_174_0
18007,20180123-0900-COMMITTEE-IMCO_en_322_0
18008,20131114-0900-COMMITTEE-EMPL_en_70_1
18009,20141111-1500-COMMITTEE-JURI_en_182_0
18010,20151109-1500-COMMITTEE-ENVI_en_76_0
18011,20110616-0900-COMMITTEE-LIBE_en_211_0
18012,20120112-0900-SPECIAL-UNKN_en_252_1
18013,20130319-1530-COMMITTEE-ENVI_en_199_0
18014,20191217-0900-PLENARY_en_732_1
18015,20191127-0900-PLENARY_en_366_1
18016,20120328-0900-PLENARY-11_en_17_1
18017,20180426-0900-SPECIAL-TAX3-OMEE_en_190_1
18018,20131105-0900-COMMITTEE-AGRI_en_69_1
18019,20091130-1500-COMMITTEE-PECH_en_133_0
18020,20151015-0900-COMMITTEE-CONT_en_290_1
18021,20190327-0900-PLENARY_en_376_1
18022,20120209-1400-COMMITTEE-LIBE_en_290_0
18023,20091022-0900-PLENARY-18_en_0_0
18024,20090302-1500-COMMITTEE-EMPL_en_126_0
18025,20120315-0900-PLENARY-15_en_4_1
18026,20170322-0900-COMMITTEE-JURI_en_123_1
18027,20150121-0900-COMMITTEE-ECON_en_333_0
18028,20090929-1500-COMMITTEE-FEMM_en_79_2
18029,20101011-1500-COMMITTEE-IMCO_en_115_1
18030,20150416-0900-COMMITTEE-AGRI-ENVI_en_22_0
18031,20161005-1730-SPECIAL_en_30_1
18032,20100929-0900-COMMITTEE-AFET_en_61_0
18033,20190723-1430-COMMITTEE-AGRI_en_49_1
18034,20151201-1500-COMMITTEE-DROI_en_11_1
18035,20110315-0900-COMMITTEE-PECH_en_30_0
18036,20091203-0900-COMMITTEE-JURI_en_67_0
18037,20111006-0900-COMMITTEE-EMPL_en_36_0
18038,20110713-0900-COMMITTEE-ITRE_en_15_1
18039,20120928-1134-SPECIAL-UNKN_en_36_1
18040,20130320-0930-COMMITTEE-FEMM_en_178_0
18041,20121128-0900-COMMITTEE-ENVI_en_331_1
18042,20160712-1500-COMMITTEE-PECH_en_289_1
18043,20120710-1500-COMMITTEE-JURI_en_322_1
18044,20150909-1130-SPECIAL-UNKN_en_5_0
18045,20110620-1100-SPECIAL-UNKN_en_9_0
18046,20100323-0900-COMMITTEE-CONT_en_38_1
18047,20141120-1600-SPECIAL-UNKN_en_76_0
18048,20090831-1500-COMMITTEE-DROI_en_71_1
18049,20200210-0900-PLENARY_en_232_0
18050,20151112-1500-COMMITTEE-PETI_en_5_0
18051,20100429-1500-COMMITTEE-JURI_en_103_0
18052,20190306-1045-SPECIAL-EXTMEETING_en_1_1
18053,20180206-0900-PLENARY-20_en_21_0
18054,20111110-0900-COMMITTEE-CONT_en_330_0
18055,20121019-0938-SPECIAL_en_18_0
18056,20160711-1500-COMMITTEE-AFCO_en_45_1
18057,20180425-0900-COMMITTEE-ENVI_en_64_0
18058,20120911-0900-PLENARY-23_en_31_0
18059,20100712-1500-COMMITTEE-SEDE_en_236_1
18060,20150908-0900-PLENARY-11_en_10_1
18061,20130708-1500-COMMITTEE-JURI_en_122_0
18062,20170710-1500-COMMITTEE-AFET_en_9_0
18063,20161012-0900-COMMITTEE-INTA_en_248_0
18064,20100928-1500-COMMITTEE-AGRI_en_89_0
18065,20180710-1600-COMMITTEE-BUDG_en_115_0
18066,20160713-1500-COMMITTEE-DROI-DEVE_en_18_0
18067,20100510-1500-COMMITTEE-IMCO_en_291_0
18068,20170911-0900-PLENARY-21_en_3_0
18069,20170405-0900-SPECIAL_en_341_1
18070,20180418-0900-PLENARY-17_en_80_0
18071,20190121-1630-COMMITTEE-PETI_en_74_0
18072,20150617-1500-COMMITTEE-ENVI-AGRI_en_11_0
18073,20200430-1000-COMMITTEE-AGRI_en_173_0
18074,20150922-1500-COMMITTEE-AFET_en_84_0
18075,20130610-0900-PLENARY-10_en_20_1
18076,20101206-1500-COMMITTEE-DROI_en_223_1
18077,20171207-1500-COMMITTEE-JURI_en_70_0
18078,20160301-0900-SPECIAL_en_29_0
18079,20171012-0900-COMMITTEE-ENVI_en_184_1
18080,20110927-0900-PLENARY-5_en_97_1
18081,20150211-0900-PLENARY-11_en_55_0
18082,20130506-1500-COMMITTEE-AFET_en_330_1
18083,20180913-0930-SPECIAL-STOA_en_123_0
18084,20141007-0900-COMMITTEE-AFET_en_28_1
18085,20100323-0900-COMMITTEE-CULT_en_33_1
18086,20161107-1500-COMMITTEE-CONT_en_43_0
18087,20151201-1500-COMMITTEE-LIBE_en_17_1
18088,20161012-0900-COMMITTEE-EMPL_en_261_0
18089,20180524-1000-SPECIAL-UNKN_en_103_0
18090,20130319-1530-COMMITTEE-JURI_en_39_1
18091,20091001-0900-COMMITTEE-DROI_en_70_1
18092,20120612-0900-PLENARY-8_en_128_1
18093,20150520-0900-PLENARY-23_en_164_2
18094,20130926-0900-SPECIAL-STOA-WKSHOP_en_83_1
18095,20140903-0900-COMMITTEE-ENVI_en_50_1
18096,20150323-1500-COMMITTEE-EMPL_en_142_0
18097,20090210-0900-COMMITTEE-DROI_en_43_1
18098,20160712-1500-COMMITTEE-IMCO_en_91_0
18099,20170712-0900-COMMITTEE-CONT_en_17_1
18100,20120924-1500-COMMITTEE-ITRE_en_51_1
18101,20140114-1430-SPECIAL-UNKN_en_7_1
18102,20141016-0900-COMMITTEE-CONT_en_262_0
18103,20170626-1500-COMMITTEE-AFET_en_125_0
18104,20120924-1500-COMMITTEE-IMCO_en_278_1
18105,20150713-1500-COMMITTEE-REGI_en_127_1
18106,20160404-1500-COMMITTEE-INTA_en_89_1
18107,20200525-1400-COMMITTEE-LIBE_en_14_1
18108,20110615-0930-COMMITTEE-SEDE_en_38_0
18109,20140924-0900-COMMITTEE-SEDE_en_356_0
18110,20180924-1515-COMMITTEE-AFCO_en_81_0
18111,20120321-0900-COMMITTEE-LIBE_en_7_1
18112,20121015-0845-SPECIAL_en_119_0
18113,20150427-0900-PLENARY-11_en_55_1
18114,20170321-1500-COMMITTEE-AGRI_en_38_1
18115,20141104-0900-COMMITTEE-ECON_en_68_1
18116,20120522-1430-SPECIAL-UNKN_en_10_0
18117,20181120-1500-COMMITTEE-CULT_en_222_0
18118,20200219-0900-COMMITTEE-CULT_en_6_0
18119,20101201-0900-COMMITTEE-PECH_en_153_0
18120,20110922-0900-COMMITTEE-BUDG_en_108_1
18121,20131008-0900-PLENARY-14_en_17_0
18122,20141203-1500-COMMITTEE-IMCO_en_12_0
18123,20170830-0900-COMMITTEE-AGRI_en_198_1
18124,20160314-1500-COMMITTEE-INTA_en_75_1
18125,20130618-0900-COMMITTEE-CONT_en_163_2
18126,20100930-1500-COMMITTEE-AFCO_en_8_0
